---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: sample-f.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2915891
'total number of distinct words'= 46748
'popular_threshold_word': 2338
'common_threshold_l_word': 22205
'common_threshold_u_word': 24543
'rare_threshold_word': 44410
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|45573|           theodorus|        1|
|45574|             skipper|        1|
|45575|             purefoy|        1|
|45576|              pocock|        1|
|45577|           teneriffe|        1|
|45578|            campechy|        1|
|45579|             logwood|        1|
|45580|          calentures|        1|
|45581|               welch|        1|
|45582|                dugs|        1|
|45583|            civilise|        1|
|45584|            shriller|        1|
|45585|              withes|        1|
|45586|                wisp|        1|
|45587|             bowlful|        1|
|45588|               manes|        1|
|45589|         intolerably|        1|
|45590|           castrated|        1|
|45591|             coining|        1|
|45592|          undermines|        1|
|45593|        countermines|        1|
|45594|          dispensers|        1|
|45595|          injustices|        1|
|45596|             bespeak|        1|
|45597|          iniquitous|        1|
|45598|              milked|        1|
|45599|         forswearing|        1|
|45600|        freethinking|        1|
|45601|          propagated|        1|
|45602|          disgustful|        1|
|45603|             clyster|        1|
|45604|       interchanging|        1|
|45605|          portending|        1|
|45606|           congruity|        1|
|45607|          odiousness|        1|
|45608|          greediness|        1|
|45609|                hnea|        1|
|45610|             regimen|        1|
|45611|          wranglings|        1|
|45612|             dubious|        1|
|45613|           hardiness|        1|
|45614|               maims|        1|
|45615|             loosens|        1|
|45616|                 oat|        1|
|45617|              wedges|        1|
|45618|           obscurest|        1|
|45619|             shnuwnh|        1|
|45620|              denote|        1|
|45621|                hhnm|        1|
|45622|            whnaholm|        1|
|45623|       ynlhmndwihlma|        1|
|45624|           contrives|        1|
|45625|            springes|        1|
|45626|       housebreakers|        1|
|45627|          splenetics|        1|
|45628|      controvertists|        1|
|45629|           virtuosos|        1|
|45630|           pillories|        1|
|45631|             pedants|        1|
|45632|         importunate|        1|
|45633|            hnhloayn|        1|
|45634|                hnuy|        1|
|45635|                illa|        1|
|45636|               majah|        1|
|45637|             limpets|        1|
|45638|            movingly|        1|
|45639|           accoutred|        1|
|45640|             fortuna|        1|
|45641|              finxit|        1|
|45642|         mendacemque|        1|
|45643|             improba|        1|
|45644|          descanting|        1|
|45645|          reflectors|        1|
|45646|           detectors|        1|
|45647|           remarkers|        1|
|45648|              cortez|        1|
|45649|               yerks|        1|
|45650|               tutus|        1|
|45651|            gamester|        1|
|45652|           orginally|        1|
|45653|              gopher|        1|
|45654|              sabtah|        1|
|45655|           sabtechah|        1|
|45656|               accad|        1|
|45657|           philistim|        1|
|45658|           caphtorim|        1|
|45659|               iscah|        1|
|45660|                bera|        1|
|45661|              birsha|        1|
|45662|            shemeber|        1|
|45663|           ashteroth|        1|
|45664|             karnaim|        1|
|45665|              zuzims|        1|
|45666|               emins|        1|
|45667|             elparan|        1|
|45668|           enmishpat|        1|
|45669|        hazezontamar|        1|
|45670|           slimepits|        1|
|45671|         shoelatchet|        1|
|45672|        beerlahairoi|        1|
|45673|              fetcht|        1|
|45674|              chesed|        1|
|45675|                hazo|        1|
|45676|              reumah|        1|
|45677|               tebah|        1|
|45678|            asshurim|        1|
|45679|            letushim|        1|
|45680|             leummim|        1|
|45681|              abidah|        1|
|45682|                esek|        1|
|45683|              sitnah|        1|
|45684|              shebah|        1|
|45685|           purposing|        1|
|45686|          wrestlings|        1|
|45687|             vowedst|        1|
|45688|            longedst|        1|
|45689|      jegarsahadutha|        1|
|45690|       eleloheisrael|        1|
|45691|            elbethel|        1|
|45692|              benoni|        1|
|45693|              horite|        1|
|45694|               alvan|        1|
|45695|              shepho|        1|
|45696|                ajah|        1|
|45697|              zaavan|        1|
|45698|              temani|        1|
|45699|               alvah|        1|
|45700|              stript|        1|
|45701|             spicery|        1|
|45702|           bakemeats|        1|
|45703|            vestures|        1|
|45704|     zaphnathpaaneah|        1|
|45705|            divineth|        1|
|45706|              phuvah|        1|
|45707|             ziphion|        1|
|45708|               belah|        1|
|45709|                rosh|        1|
|45710|             morever|        1|
|45711|               padan|        1|
|45712|         abelmizraim|        1|
|45713|              pithom|        1|
|45714|             raamses|        1|
|45715|            shiphrah|        1|
|45716|           intendest|        1|
|45717|               shimi|        1|
|45718|              mahali|        1|
|45719|              zithri|        1|
|45720|            abiasaph|        1|
|45721|             murrain|        1|
|45722|         stretchedst|        1|
|45723|               omers|        1|
|45724|             smotest|        1|
|45725|              usurer|        1|
|45726|           oliveyard|        1|
|45727|             hornets|        1|
|45728|             wheaten|        1|
|45729|            dresseth|        1|
|45730|          atonements|        1|
|45731|            galbanum|        1|
|45732|               clift|        1|
|45733|            seatward|        1|
|45734|           chameleon|        1|
|45735|              lizard|        1|
|45736|             hunteth|        1|
|45737|            vomiteth|        1|
|45738|               spued|        1|
|45739|            bondmaid|        1|
|45740|            meteyard|        1|
|45741|           profaneth|        1|
|45742|        brokenfooted|        1|
|45743|        brokenhanded|        1|
|45744|               dibri|        1|
|45745|         bondservant|        1|
|45746|             valuest|        1|
|45747|         estimations|        1|
|45748|                lael|        1|
|45749|              zuriel|        1|
|45750|         journeyings|        1|
|45751|              raguel|        1|
|45752|           midianite|        1|
|45753|             enviest|        1|
|45754|                sodi|        1|
|45755|               gaddi|        1|
|45756|                susi|        1|
|45757|             gemalli|        1|
|45758|              sethur|        1|
|45759|              vophsi|        1|
|45760|               geuel|        1|
|45761|               machi|        1|
|45762|            jehoshua|        1|
|45763|          disinherit|        1|
|45764|             licketh|        1|
|45765|             cursest|        1|
|45766|       kirjathhuzoth|        1|
|45767|          hanochites|        1|
|45768|           palluites|        1|
|45769|          nemuelites|        1|
|45770|          jachinites|        1|
|45771|           shaulites|        1|
|45772|          zephonites|        1|
|45773|            shunites|        1|
|45774|                ozni|        1|
|45775|            arodites|        1|
|45776|          shelanites|        1|
|45777|           hamulites|        1|
|45778|         shimronites|        1|
|45779|            elonites|        1|
|45780|         jahleelites|        1|
|45781|          jeezerites|        1|
|45782|           helekites|        1|
|45783|          asrielites|        1|
|45784|           bachrites|        1|
|45785|            eranites|        1|
|45786|            belaites|        1|
|45787|              ahiram|        1|
|45788|          ahiramites|        1|
|45789|              hupham|        1|
|45790|          huphamites|        1|
|45791|             ardites|        1|
|45792|              shuham|        1|
|45793|               jimna|        1|
|45794|            beriites|        1|
|45795|           jezerites|        1|
|45796|         shillemites|        1|
|45797|           merarites|        1|
|45798|              shebam|        1|
|45799|                beon|        1|
|45800|             shibmah|        1|
|45801|        bethjesimoth|        1|
|45802|          hazaraddar|        1|
|45803|             ziphron|        1|
|45804|             chislon|        1|
|45805|               jogli|        1|
|45806|            shiphtan|        1|
|45807|             paltiel|        1|
|45808|             shelomi|        1|
|45809|             pedahel|        1|
|45810|          inheriteth|        1|
|45811|             dizahab|        1|
|45812|           cumbrance|        1|
|45813|               avims|        1|
|45814|             hazerim|        1|
|45815|          caphtorims|        1|
|45816|    bashanhavothjair|        1|
|45817|            diggedst|        1|
|45818|            repayeth|        1|
|45819|          scarceness|        1|
|45820|              jaakan|        1|
|45821|              mosera|        1|
|45822|             sowedst|        1|
|45823|           champaign|        1|
|45824|               glede|        1|
|45825|        sacrificedst|        1|
|45826|    evilfavouredness|        1|
|45827|            fetcheth|        1|
|45828|           breatheth|        1|
|45829|               eared|        1|
|45830|                pare|        1|
|45831|            chanceth|        1|
|45832|            sodomite|        1|
|45833|             cuttest|        1|
|45834|           gatherest|        1|
|45835|        delicateness|        1|
|45836|               hewer|        1|
|45837|            shebarim|        1|
|45838|            cursings|        1|
|45839|               piram|        1|
|45840|               hough|        1|
|45841|               geder|        1|
|45842|        shimronmeron|        1|
|45843|         ashdothites|        1|
|45844|        eshkalonites|        1|
|45845|              mearah|        1|
|45846|              jahaza|        1|
|45847|        zarethshahar|        1|
|45848|        ramathmizpeh|        1|
|45849|             betonim|        1|
|45850|           bethhogla|        1|
|45851|            chesalon|        1|
|45852|             shicron|        1|
|45853|               jagur|        1|
|45854|             dimonah|        1|
|45855|              adadah|        1|
|45856|              ithnan|        1|
|45857|            hadattah|        1|
|45858|             heshmon|        1|
|45859|           bethpalet|        1|
|45860|             shilhim|        1|
|45861|                enam|        1|
|45862|             gederah|        1|
|45863|         gederothaim|        1|
|45864|            hadashah|        1|
|45865|             bozkath|        1|
|45866|              cabbon|        1|
|45867|            kithlish|        1|
|45868|               nezib|        1|
|45869|              dannah|        1|
|45870|       kirjathsannah|        1|
|45871|            eshtemoh|        1|
|45872|               janum|        1|
|45873|         bethtappuah|        1|
|45874|             aphekah|        1|
|45875|             jokdeam|        1|
|45876|              halhul|        1|
|45877|             maarath|        1|
|45878|             eltekon|        1|
|45879|              middin|        1|
|45880|             nibshan|        1|
|45881|               archi|        1|
|45882|        atarothaddar|        1|
|45883|       taanathshiloh|        1|
|45884|              pharah|        1|
|45885|               ophni|        1|
|45886|               mozah|        1|
|45887|             gibeath|        1|
|45888|               balah|        1|
|45889|          hazarsusah|        1|
|45890|              remmon|        1|
|45891|          dabbasheth|        1|
|45892|       chislothtabor|        1|
|45893|       remmonmethoar|        1|
|45894|           hannathon|        1|
|45895|           anaharath|        1|
|45896|             rabbith|        1|
|45897|             kishion|        1|
|45898|                abez|        1|
|45899|              remeth|        1|
|45900|          bethpazzez|        1|
|45901|                hali|        1|
|45902|               beten|        1|
|45903|          alammelech|        1|
|45904|                amad|        1|
|45905|             misheal|        1|
|45906|       shihorlibnath|        1|
|45907|               neiel|        1|
|45908|              heleph|        1|
|45909|               adami|        1|
|45910|               nekeb|        1|
|45911|               lakum|        1|
|45912|              ziddim|        1|
|45913|                 zer|        1|
|45914|             hammath|        1|
|45915|               horem|        1|
|45916|           irshemesh|        1|
|45917|            mejarkon|        1|
|45918|              rakkon|        1|
|45919|               japho|        1|
|45920|          beeshterah|        1|
|45921|             dabareh|        1|
|45922|              kartan|        1|
|45923|              kartah|        1|
|45924|              dimnah|        1|
|45925|             zephath|        1|
|45926|              kitron|        1|
|45927|             zaanaim|        1|
|45928|           marchedst|        1|
|45929|           bleatings|        1|
|45930|           jeoparded|        1|
|45931|          horsehoofs|        1|
|45932|         bethshittah|        1|
|45933|             tabbath|        1|
|45934|              karkor|        1|
|45935|            cheereth|        1|
|45936|               camon|        1|
|45937|            maonites|        1|
|45938|            passedst|        1|
|45939|          shibboleth|        1|
|45940|         wonderously|        1|
|45941|          ramathlehi|        1|
|45942|               sorek|        1|
|45943|          mahanehdan|        1|
|45944|           baaltamar|        1|
|45945|          valiantest|        1|
|45946|         ephrathites|        1|
|45947|             lodgest|        1|
|45948|            mealtime|        1|
|45949|           requirest|        1|
|45950|           nourisher|        1|
|45951|                tohu|        1|
|45952|           honourest|        1|
|45953|             bethcar|        1|
|45954|                shen|        1|
|45955|     confectionaries|        1|
|45956|               zeror|        1|
|45957|           bechorath|        1|
|45958|            goodlier|        1|
|45959|              shalim|        1|
|45960|              zelzah|        1|
|45961|           sorroweth|        1|
|45962|               matri|        1|
|45963|            coulters|        1|
|45964|               bozez|        1|
|45965|               seneh|        1|
|45966|              telaim|        1|
|45967|            bleating|        1|
|45968|               sechu|        1|
|45969|                ezel|        1|
|45970|    selahammahlekoth|        1|
|45971|            churlish|        1|
|45972|              phalti|        1|
|45973|               maoch|        1|
|45974|           belongest|        1|
|45975|              athach|        1|
|45976|     helkathhazzurim|        1|
|45977|               ammah|        1|
|45978|                giah|        1|
|45979|               sirah|        1|
|45980|             fellest|        1|
|45981|         beerothites|        1|
|45982|               baale|        1|
|45983|              nachon|        1|
|45984|          perezuzzah|        1|
|45985|               betah|        1|
|45986|        jerubbesheth|        1|
|45987|            shooters|        1|
|45988|               ithra|        1|
|45989|               shobi|        1|
|45990|           favoureth|        1|
|45991|             jairite|        1|
|45992|          ishbibenob|        1|
|45993|                saph|        1|
|45994|          tachmonite|        1|
|45995|              eznite|        1|
|45996|               elika|        1|
|45997|         anethothite|        1|
|45998|            abialbon|        1|
|45999|           barhumite|        1|
|46000|              sharar|        1|
|46001|             ahasbai|        1|
|46002|              hezrai|        1|
|46003|              paarai|        1|
|46004|              arbite|        1|
|46005|              gadite|        1|
|46006|        tahtimhodshi|        1|
|46007|             danjaan|        1|
|46008|      threshingplace|        1|
|46009|           elihoreph|        1|
|46010|               makaz|        1|
|46011|       elonbethhanan|        1|
|46012|             taphath|        1|
|46013|            zartanah|        1|
|46014|            roebucks|        1|
|46015|          fallowdeer|        1|
|46016|           occurrent|        1|
|46017|            gravings|        1|
|46018|               naves|        1|
|46019|             felloes|        1|
|46020|           unweighed|        1|
|46021|               rezon|        1|
|46022|             eliadah|        1|
|46023|              zeruah|        1|
|46024|            tabrimon|        1|
|46025|              hezion|        1|
|46026|                arza|        1|
|46027|                hiel|        1|
|46028|             lancets|        1|
|46029|             persude|        1|
|46030|         kirharaseth|        1|
|46031|            slingers|        1|
|46032|              gourds|        1|
|46033|        baalshalisha|        1|
|46034|               abana|        1|
|46035|                  je|        1|
|46036|                zair|        1|
|46037|              bidkar|        1|
|46038|           jehosheba|        1|
|46039|               silla|        1|
|46040|          gathhepher|        1|
|46041|           jecholiah|        1|
|46042|               arieh|        1|
|46043|              janoah|        1|
|46044|              cuthah|        1|
|46045|                 ava|        1|
|46046|                cuth|        1|
|46047|              tartak|        1|
|46048|         sepharvites|        1|
|46049|                 abi|        1|
|46050|           nehushtan|        1|
|46051|            thelasar|        1|
|46052|     berodachbaladan|        1|
|46053|             jedidah|        1|
|46054|             boscath|        1|
|46055|              harhas|        1|
|46056|               enosh|        1|
|46057|               sabta|        1|
|46058|               zephi|        1|
|46059|                ezar|        1|
|46060|                 pai|        1|
|46061|            chelubai|        1|
|46062|              raddai|        1|
|46063|          ishmeelite|        1|
|46064|             jerioth|        1|
|46065|              jesher|        1|
|46066|               ardon|        1|
|46067|       calebephratah|        1|
|46068|               bunah|        1|
|46069|                oren|        1|
|46070|                eker|        1|
|46071|               ahban|        1|
|46072|               raham|        1|
|46073|             jorkoam|        1|
|46074|              sheber|        1|
|46075|            tirhanah|        1|
|46076|               gibea|        1|
|46077|               achsa|        1|
|46078|              hareph|        1|
|46079|              haroeh|        1|
|46080|         shumathites|        1|
|46081|          mishraites|        1|
|46082|            bathshua|        1|
|46083|           malchiram|        1|
|46084|            shenazar|        1|
|46085|            jecamiah|        1|
|46086|            hashubah|        1|
|46087|         jushabhesed|        1|
|46088|               igeal|        1|
|46089|             hodaiah|        1|
|46090|               anani|        1|
|46091|               lahad|        1|
|46092|          zorathites|        1|
|46093|               ishma|        1|
|46094|              hushah|        1|
|46095|              temeni|        1|
|46096|         haahashtari|        1|
|46097|              zereth|        1|
|46098|              jezoar|        1|
|46099|                 coz|        1|
|46100|                anub|        1|
|46101|             aharhel|        1|
|46102|           bethrapha|        1|
|46103|            irnahash|        1|
|46104|                 iru|        1|
|46105|             asareel|        1|
|46106|               jalon|        1|
|46107|           jehudijah|        1|
|46108|             bithiah|        1|
|46109|              hodiah|        1|
|46110|             garmite|        1|
|46111|              shimon|        1|
|46112|            benhanan|        1|
|46113|               tilon|        1|
|46114|           benzoheth|        1|
|46115|               lecah|        1|
|46116|        jashubilehem|        1|
|46117|             zacchur|        1|
|46118|                ezem|        1|
|46119|           bethbirei|        1|
|46120|            josibiah|        1|
|46121|               asiel|        1|
|46122|            jesimiel|        1|
|46123|               reaia|        1|
|46124|              beerah|        1|
|46125|              jaanai|        1|
|46126|               jorai|        1|
|46127|              jachan|        1|
|46128|              jaroah|        1|
|46129|           jeshishai|        1|
|46130|             nephish|        1|
|46131|               nodab|        1|
|46132|            jeaterai|        1|
|46133|             ahimoth|        1|
|46134|              vashni|        1|
|46135|                toah|        1|
|46136|           berachiah|        1|
|46137|               ethni|        1|
|46138|               hilen|        1|
|46139|             jokmeam|        1|
|46140|              bileam|        1|
|46141|              mashal|        1|
|46142|               hukok|        1|
|46143|              jahzah|        1|
|46144|             shimrom|        1|
|46145|              jeriel|        1|
|46146|              ishiah|        1|
|46147|              zemira|        1|
|46148|             alameth|        1|
|46149|           ahishahar|        1|
|46150|             jahziel|        1|
|46151|             ashriel|        1|
|46152|               ishod|        1|
|46153|             mahalah|        1|
|46154|               telah|        1|
|46155|           jehoshuah|        1|
|46156|              naaran|        1|
|46157|               isuah|        1|
|46158|           birzavith|        1|
|46159|              hotham|        1|
|46160|              pasach|        1|
|46161|              bimhal|        1|
|46162|              rohgah|        1|
|46163|                suah|        1|
|46164|           harnepher|        1|
|46165|                beri|        1|
|46166|               imrah|        1|
|46167|               beera|        1|
|46168|              haniel|        1|
|46169|               rezia|        1|
|46170|          shephuphan|        1|
|46171|               mirma|        1|
|46172|              abitub|        1|
|46173|                ader|        1|
|46174|               ispah|        1|
|46175|            ishmerai|        1|
|46176|             elienai|        1|
|46177|            shimrath|        1|
|46178|              shimhi|        1|
|46179|           iphedeiah|        1|
|46180|          shamsherai|        1|
|46181|           shehariah|        1|
|46182|            jaresiah|        1|
|46183|               tarea|        1|
|46184|               eshek|        1|
|46185|              jehush|        1|
|46186|            hasenuah|        1|
|46187|             ibneiah|        1|
|46188|        meshillemith|        1|
|46189|             hasshub|        1|
|46190|           korahites|        1|
|46191|              tahrea|        1|
|46192|           mightiest|        1|
|46193|            shammoth|        1|
|46194|                ilai|        1|
|46195|               heled|        1|
|46196|               ithai|        1|
|46197|               hurai|        1|
|46198|              hashem|        1|
|46199|        mecherathite|        1|
|46200|               hezro|        1|
|46201|              naarai|        1|
|46202|              mibhar|        1|
|46203|             haggeri|        1|
|46204|             naharai|        1|
|46205|           berothite|        1|
|46206|           reubenite|        1|
|46207|           joshaphat|        1|
|46208|               uzzia|        1|
|46209|        ashterathite|        1|
|46210|               shama|        1|
|46211|              hothan|        1|
|46212|              tizite|        1|
|46213|             jeribai|        1|
|46214|           mesobaite|        1|
|46215|             shemaah|        1|
|46216|          gibeathite|        1|
|46217|             ismaiah|        1|
|46218|             bealiah|        1|
|46219|              joelah|        1|
|46220|           machbanai|        1|
|46221|              shihor|        1|
|46222|              chidon|        1|
|46223|           perezuzza|        1|
|46224|             elpalet|        1|
|46225|            beeliada|        1|
|46226|            kushaiah|        1|
|46227|             alamoth|        1|
|46228|              jehiah|        1|
|46229|                chun|        1|
|46230|        syriamaachah|        1|
|46231|               lahmi|        1|
|46232|          overtaketh|        1|
|46233|            joinings|        1|
|46234|              haziel|        1|
|46235|                zina|        1|
|46236|               zizah|        1|
|46237|              seorim|        1|
|46238|              hakkoz|        1|
|46239|           jeshebeab|        1|
|46240|              aphses|        1|
|46241|                ibri|        1|
|46242|            asarelah|        1|
|46243|          jesharelah|        1|
|46244|            jathniel|        1|
|46245|            peulthai|        1|
|46246|               othni|        1|
|46247|             rephael|        1|
|46248|            tebaliah|        1|
|46249|         shallecheth|        1|
|46250|             jerijah|        1|
|46251|               dodai|        1|
|46252|            ishmaiah|        1|
|46253|           ramathite|        1|
|46254|           shiphmite|        1|
|46255|             shitrai|        1|
|46256|               adlai|        1|
|46257|          ishmaelite|        1|
|46258|               jaziz|        1|
|46259|           shamariah|        1|
|46260|               zaham|        1|
|46261|            jeshanah|        1|
|46262|             benhail|        1|
|46263|         ambushments|        1|
|46264|              jabneh|        1|
|46265|            mehunims|        1|
|46266|            dressers|        1|
|46267|            jerushah|        1|
|46268|               gimzo|        1|
|46269|           jehalelel|        1|
|46270|           passovers|        1|
|46271|           ismachiah|        1|
|46272|               cotes|        1|
|46273|           couplings|        1|
|46274|             tikvath|        1|
|46275|              mizpar|        1|
|46276|               jorah|        1|
|46277|             hasupha|        1|
|46278|               siaha|        1|
|46279|               asnah|        1|
|46280|             mehunim|        1|
|46281|            nephusim|        1|
|46282|             bazluth|        1|
|46283|              thamah|        1|
|46284|              peruda|        1|
|46285|              jaalah|        1|
|46286|            telharsa|        1|
|46287|             bishlam|        1|
|46288|            dinaites|        1|
|46289|     apharsathchites|        1|
|46290|          archevites|        1|
|46291|         susanchites|        1|
|46292|           dehavites|        1|
|46293|           elihoenai|        1|
|46294|           furthered|        1|
|46295|             kelaiah|        1|
|46296|               sheal|        1|
|46297|              chelal|        1|
|46298|             ishijah|        1|
|46299|             shimeon|        1|
|46300|           mattathah|        1|
|46301|             jeremai|        1|
|46302|                 uel|        1|
|46303|              vaniah|        1|
|46304|              jaasau|        1|
|46305|         machnadebai|        1|
|46306|             shashai|        1|
|46307|               jadau|        1|
|46308|           cupbearer|        1|
|46309|            harhaiah|        1|
|46310|            harumaph|        1|
|46311|             shallun|        1|
|46312|               azbuk|        1|
|46313|           mortgaged|        1|
|46314|          mehetabeel|        1|
|46315|             raamiah|        1|
|46316|            nahamani|        1|
|46317|           mispereth|        1|
|46318|               nehum|        1|
|46319|        bethazmaveth|        1|
|46320|                 sia|        1|
|46321|              lebana|        1|
|46322|             bazlith|        1|
|46323|               addon|        1|
|46324|         manservants|        1|
|46325|          hashbadana|        1|
|46326|             chenani|        1|
|46327|            foundest|        1|
|46328|             leftest|        1|
|46329|            zidkijah|        1|
|46330|              bilgai|        1|
|46331|             azaniah|        1|
|46332|              zatthu|        1|
|46333|            hizkijah|        1|
|46334|            magpiash|        1|
|46335|           hallohesh|        1|
|46336|              shobek|        1|
|46337|            exaction|        1|
|46338|             shiloni|        1|
|46339|              senuah|        1|
|46340|            pelaliah|        1|
|46341|             amashai|        1|
|46342|              ahasai|        1|
|46343|           jekabzeel|        1|
|46344|            enrimmon|        1|
|46345|             meraiah|        1|
|46346|              piltai|        1|
|46347|                maai|        1|
|46348|           jezrahiah|        1|
|46349|             mehuman|        1|
|46350|              biztha|        1|
|46351|             abagtha|        1|
|46352|              zethar|        1|
|46353|             marsena|        1|
|46354|            harbonah|        1|
|46355|               sivan|        1|
|46356|              adalia|        1|
|46357|              arisai|        1|
|46358|            eschewed|        1|
|46359|             movedst|        1|
|46360|               assay|        1|
|46361|            blackish|        1|
|46362|          terrifiest|        1|
|46363|          contendest|        1|
|46364|           enquirest|        1|
|46365|             curdled|        1|
|46366|             markest|        1|
|46367|          increasest|        1|
|46368|             mockest|        1|
|46369|           deserveth|        1|
|46370|          continueth|        1|
|46371|            changest|        1|
|46372|         restrainest|        1|
|46373|             collops|        1|
|46374|              unripe|        1|
|46375|             asswage|        1|
|46376|        hungerbitten|        1|
|46377|        distributeth|        1|
|46378|             hangeth|        1|
|46379|             mallows|        1|
|46380|              brayed|        1|
|46381|          dissolvest|        1|
|46382|             sinnest|        1|
|46383|          balancings|        1|
|46384|            rattleth|        1|
|46385|            smelleth|        1|
|46386|                crag|        1|
|46387|            pierceth|        1|
|46388|              barbed|        1|
|46389|         slingstones|        1|
|46390|              jemima|        1|
|46391|               kezia|        1|
|46392|        kerenhappuch|        1|
|46393|              lifter|        1|
|46394|            higgaion|        1|
|46395|             fillest|        1|
|46396|          preventest|        1|
|46397|          inhabitest|        1|
|46398|         dissemblers|        1|
|46399|             abjects|        1|
|46400|        disquietness|        1|
|46401|           favourest|        1|
|46402|             holyday|        1|
|46403|               mizar|        1|
|46404|             sellest|        1|
|46405|            inditing|        1|
|46406|         consentedst|        1|
|46407|          glorifieth|        1|
|46408|     bloodguiltiness|        1|
|46409|             tellest|        1|
|46410|           renderest|        1|
|46411|           enrichest|        1|
|46412|                 jah|        1|
|46413|             loadeth|        1|
|46414|          waterflood|        1|
|46415|          greyheaded|        1|
|46416|         skilfulness|        1|
|46417|             leadest|        1|
|46418|          preparedst|        1|
|46419|               kison|        1|
|46420|            carriest|        1|
|46421|            crowneth|        1|
|46422|          stretchest|        1|
|46423|              shaked|        1|
|46424|             plowers|        1|
|46425|               mower|        1|
|46426|          compassest|        1|
|46427|           unperfect|        1|
|46428|           relieveth|        1|
|46429|             runnest|        1|
|46430|          suretiship|        1|
|46431|         intermeddle|        1|
|46432|          backslider|        1|
|46433|             stalled|        1|
|46434|           appeaseth|        1|
|46435|           whisperer|        1|
|46436|           repeateth|        1|
|46437|          intreaties|        1|
|46438|             chaseth|        1|
|46439|            blueness|        1|
|46440|         winebibbers|        1|
|46441|             rolleth|        1|
|46442|                ucal|        1|
|46443|          horseleach|        1|
|46444|               studs|        1|
|46445|              bether|        1|
|46446|             saffron|        1|
|46447|           fishpools|        1|
|46448|           baalhamon|        1|
|46449|          putrifying|        1|
|46450|            mufflers|        1|
|46451|           headbands|        1|
|46452|              pruned|        1|
|46453|         silverlings|        1|
|46454|             shiloah|        1|
|46455|             bestead|        1|
|46456|           sycomores|        1|
|46457|               aiath|        1|
|46458|               gebim|        1|
|46459|                 lop|        1|
|46460|             fatling|        1|
|46461|             dryshod|        1|
|46462|         comfortedst|        1|
|46463|              satyrs|        1|
|46464|               besom|        1|
|46465|            beerelim|        1|
|46466|                sela|        1|
|46467|           kirharesh|        1|
|46468|             pruning|        1|
|46469|             sluices|        1|
|46470|             dedanim|        1|
|46471|             graveth|        1|
|46472|             stayeth|        1|
|46473|         chalkstones|        1|
|46474|         disannulled|        1|
|46475|     merodachbaladan|        1|
|46476|            blotteth|        1|
|46477|             jesurun|        1|
|46478|              baketh|        1|
|46479|           potsherds|        1|
|46480|            stoopeth|        1|
|46481|              loaden|        1|
|46482|          stargazers|        1|
|46483|           heritages|        1|
|46484|               sinim|        1|
|46485|              agates|        1|
|46486|          carbuncles|        1|
|46487|           enflaming|        1|
|46488|           frowardly|        1|
|46489|             bulrush|        1|
|46490|            repairer|        1|
|46491|         intercessor|        1|
|46492|             decketh|        1|
|46493|            adorneth|        1|
|46494|             dandled|        1|
|46495|           wanderest|        1|
|46496|            overpass|        1|
|46497|     stumblingblocks|        1|
|46498|         cockatrices|        1|
|46499|           rejoicest|        1|
|46500|           neighings|        1|
|46501|              calved|        1|
|46502|            defaming|        1|
|46503|         dispersions|        1|
|46504|        recompensest|        1|
|46505|          habaziniah|        1|
|46506|         winterhouse|        1|
|46507|              abdeel|        1|
|46508|             fallest|        1|
|46509|          samgarnebo|        1|
|46510|         nebushasban|        1|
|46511|              baalis|        1|
|46512|         brigandines|        1|
|46513|              misgab|        1|
|46514|        restingplace|        1|
|46515|            ambushes|        1|
|46516|               minni|        1|
|46517|              fillet|        1|
|46518|             sigheth|        1|
|46519|          prevaileth|        1|
|46520|           bereaveth|        1|
|46521|           trickleth|        1|
|46522|           affecteth|        1|
|46523|             drewest|        1|
|46524|                buzi|        1|
|46525|             lothing|        1|
|46526|            pouredst|        1|
|46527|              hirest|        1|
|46528|             lotheth|        1|
|46529|          longwinged|        1|
|46530|             shedder|        1|
|46531|             lioness|        1|
|46532|                shoa|        1|
|46533|                 koa|        1|
|46534|              sherds|        1|
|46535|           paintedst|        1|
|46536|             playeth|        1|
|46537|           spreadest|        1|
|46538|           gammadims|        1|
|46539|              helbon|        1|
|46540|              canneh|        1|
|46541|                chub|        1|
|46542|            pibeseth|        1|
|46543|          troubledst|        1|
|46544|            fouledst|        1|
|46545|              fouled|        1|
|46546|       uncleannesses|        1|
|46547|             hamonah|        1|
|46548|            eneglaim|        1|
|46549|            marishes|        1|
|46550|            berothah|        1|
|46551|             sibraim|        1|
|46552|       hazarhatticon|        1|
|46553|                dura|        1|
|46554|       forgivenesses|        1|
|46555|                ammi|        1|
|46556|             ruhamah|        1|
|46557|           cornfloor|        1|
|46558|         miscarrying|        1|
|46559|           betharbel|        1|
|46560|             pethuel|        1|
|46561|             kirioth|        1|
|46562|               chiun|        1|
|46563|             herdman|        1|
|46564|            crossway|        1|
|46565|           plantings|        1|
|46566|            bethezel|        1|
|46567|              maroth|        1|
|46568|       moreshethgath|        1|
|46569|           elkoshite|        1|
|46570|            tabering|        1|
|46571|        feedingplace|        1|
|46572|           lionesses|        1|
|46573|            pransing|        1|
|46574|        wellfavoured|        1|
|46575|          shigionoth|        1|
|46576|           woundedst|        1|
|46577|            saltpits|        1|
